Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs
digits,7,7,3,2,M,119.135406
digits,7,7,3,3,M,111.780036
digits,7,7,3,1,H,117.742624
digits,7,7,3,2,H,116.381319
digits,7,7,3,3,H,112.789066
digits,7,7,3,1,R,114.626575
digits,7,7,3,2,R,116.349742
digits,7,7,3,3,R,113.337268
digits,7,7,4,1,I,123.726889
digits,7,7,4,2,I,121.213753
digits,7,7,4,3,I,123.4099
digits,7,7,4,1,Q,110.672498
digits,7,7,4,2,Q,112.394149
digits,7,7,4,3,Q,114.881273
digits,7,7,4,1,M,114.924784
digits,7,7,4,2,M,117.033982
digits,7,7,4,3,M,120.716142
digits,7,7,4,1,H,121.406268
digits,7,7,4,2,H,114.500552
digits,7,7,4,3,H,112.651585
digits,7,7,4,1,R,114.075158
digits,7,7,4,2,R,115.309379
digits,7,7,4,3,R,117.222717
digits,7,7,5,1,I,123.966488
digits,7,7,5,2,I,128.63939
digits,7,7,5,3,I,126.82241
digits,7,7,5,1,Q,122.869474
digits,7,7,5,2,Q,117.9875
digits,7,7,5,3,Q,116.393558
digits,7,7,5,1,M,115.398631
digits,7,7,5,2,M,111.001041
digits,7,7,5,3,M,115.022277
digits,7,7,5,1,H,110.907582
digits,7,7,5,2,H,111.444433
digits,7,7,5,3,H,110.76373
digits,7,7,5,1,R,115.127985
digits,7,7,5,2,R,120.354589
digits,7,7,5,3,R,119.813255
digits,7,7,6,1,I,138.754206
digits,7,7,6,2,I,124.972389
digits,7,7,6,3,I,135.611447
digits,7,7,6,1,Q,117.439605
digits,7,7,6,2,Q,121.716993
digits,7,7,6,3,Q,112.496886
digits,7,7,6,1,M,111.170528
digits,7,7,6,2,M,113.460417
digits,7,7,6,3,M,117.003446
digits,7,7,6,1,H,111.093526
digits,7,7,6,2,H,109.020882
digits,7,7,6,3,H,100.009399
digits,7,7,6,1,R,112.859124
digits,7,7,6,2,R,110.029981
digits,7,7,6,3,R,114.342536
digits,7,7,7,1,I,117.364081
digits,7,7,7,2,I,120.257048
digits,7,7,7,3,I,132.183697
digits,7,7,7,1,Q,108.724407
digits,7,7,7,2,Q,113.746637
digits,7,7,7,3,Q,122.153836
digits,7,7,7,1,M,111.146513
digits,7,7,7,2,M,115.576996
digits,7,7,7,3,M,104.030458
digits,7,7,7,1,H,113.24783
digits,7,7,7,2,H,125.869246
digits,7,7,7,3,H,117.935206
digits,7,7,7,1,R,116.992777
digits,7,7,7,2,R,113.665989
digits,7,7,7,3,R,114.086218
digits,7,7,8,1,I,120.073682
digits,7,7,8,2,I,120.5802
digits,7,7,8,3,I,119.554634
digits,7,7,8,1,Q,110.691133
digits,7,7,8,2,Q,114.134981
digits,7,7,8,3,Q,111.646914
digits,7,7,8,1,M,111.041451
digits,7,7,8,2,M,112.023408
digits,7,7,8,3,M,110.828958
digits,7,7,8,1,H,123.268586
digits,7,7,8,2,H,119.366591
digits,7,7,8,3,H,116.621585
digits,7,7,8,1,R,112.851504
digits,7,7,8,2,R,113.49791
digits,7,7,8,3,R,118.240858
digits,8,8,1,1,I,126.195422
digits,8,8,1,2,I,124.981756
digits,8,8,1,3,I,133.764378
digits,8,8,1,1,Q,122.76036
digits,8,8,1,2,Q,111.754955
digits,8,8,1,3,Q,127.604819
digits,8,8,1,1,M,111.665923
digits,8,8,1,2,M,111.380223
digits,8,8,1,3,M,111.95617
digits,8,8,1,1,H,113.375834
digits,8,8,1,2,H,116.292789
digits,8,8,1,3,H,113.406454
digits,8,8,1,1,R,114.342184
digits,8,8,1,2,R,113.39906
digits,8,8,1,3,R,112.013767
digits,8,8,2,1,I,126.603236
digits,8,8,2,2,I,127.337313
digits,8,8,2,3,I,125.696925
digits,8,8,2,1,Q,112.579947
digits,8,8,2,2,Q,115.221218
digits,8,8,2,3,Q,119.362379
digits,8,8,2,1,M,114.442246
digits,8,8,2,2,M,116.865498
digits,8,8,2,3,M,117.335948
digits,8,8,2,1,H,130.031931
digits,8,8,2,2,H,114.330824
digits,8,8,2,3,H,113.223954
digits,8,8,2,1,R,112.811942
digits,8,8,2,2,R,113.29444
digits,8,8,2,3,R,115.962068
digits,8,8,3,1,I,110.368093
digits,8,8,3,2,I,122.444928
digits,8,8,3,3,I,120.103156
digits,8,8,3,1,Q,114.209426
digits,8,8,3,2,Q,111.809536
digits,8,8,3,3,Q,113.123942
digits,8,8,3,1,M,112.735202
digits,8,8,3,2,M,118.120659
digits,8,8,3,3,M,116.118612
digits,8,8,3,1,H,111.149878
digits,8,8,3,2,H,110.975662
digits,8,8,3,3,H,109.844178
digits,8,8,3,1,R,111.078949
digits,8,8,3,2,R,108.141624
digits,8,8,3,3,R,114.036695
digits,8,8,4,1,I,119.104973
digits,8,8,4,2,I,116.80025
digits,8,8,4,3,I,118.918633
digits,8,8,4,1,Q,111.286441
digits,8,8,4,2,Q,112.29188
digits,8,8,4,3,Q,110.642229
digits,8,8,4,1,M,115.263154
digits,8,8,4,2,M,110.077147
digits,8,8,4,3,M,100.730421
digits,8,8,4,1,H,112.1866
digits,8,8,4,2,H,112.179524
digits,8,8,4,3,H,113.516247
digits,8,8,4,1,R,112.884927
digits,8,8,4,2,R,110.724213
digits,8,8,4,3,R,111.115707
digits,8,8,5,1,I,116.737615
digits,8,8,5,2,I,121.167315
digits,8,8,5,3,I,122.416039
digits,8,8,5,1,Q,114.222759
digits,8,8,5,2,Q,112.467792
digits,8,8,5,3,Q,113.283875
digits,8,8,5,1,M,111.446479
digits,8,8,5,2,M,115.829042
digits,8,8,5,3,M,126.043199
digits,8,8,5,1,H,118.058031
digits,8,8,5,2,H,114.505987
digits,8,8,5,3,H,112.138406
digits,8,8,5,1,R,106.759716
digits,8,8,5,2,R,113.859688
digits,8,8,5,3,R,108.693394
digits,8,8,6,1,I,118.843273
digits,8,8,6,2,I,115.192084
digits,8,8,6,3,I,121.666016
digits,8,8,6,1,Q,110.276128
digits,8,8,6,2,Q,109.648824
digits,8,8,6,3,Q,116.061621
digits,8,8,6,1,M,110.479265
digits,8,8,6,2,M,114.314929
digits,8,8,6,3,M,111.089455
digits,8,8,6,1,H,110.143554
digits,8,8,6,2,H,110.28224
digits,8,8,6,3,H,108.69426
digits,8,8,6,1,R,116.144103
digits,8,8,6,2,R,107.874535
digits,8,8,6,3,R,110.01328
digits,8,8,7,1,I,119.189334
digits,8,8,7,2,I,118.474843
digits,8,8,7,3,I,121.533659
digits,8,8,7,1,Q,111.627016
digits,8,8,7,2,Q,110.922316
digits,8,8,7,3,Q,108.862088
digits,8,8,7,1,M,105.218684
digits,8,8,7,2,M,110.889335
digits,8,8,7,3,M,112.511817
digits,8,8,7,1,H,116.256854
digits,8,8,7,2,H,115.581105
digits,8,8,7,3,H,116.586274
digits,8,8,7,1,R,120.35078
digits,8,8,7,2,R,123.888186
digits,8,8,7,3,R,118.317748
digits,8,8,8,1,I,122.196229
digits,8,8,8,2,I,119.327357
digits,8,8,8,3,I,122.689802
digits,8,8,8,1,Q,111.872688
digits,8,8,8,2,Q,110.573374
digits,8,8,8,3,Q,117.423817
digits,8,8,8,1,M,130.700601
digits,8,8,8,2,M,129.124471
digits,8,8,8,3,M,112.856908
digits,8,8,8,1,H,116.747187
digits,8,8,8,2,H,112.371518
digits,8,8,8,3,H,122.571734
digits,8,8,8,1,R,115.847453
digits,8,8,8,2,R,111.497859
digits,8,8,8,3,R,109.141896
digits,9,9,1,1,I,123.324933
digits,9,9,1,2,I,110.561441
digits,9,9,1,3,I,122.272303
digits,9,9,1,1,Q,123.475397
digits,9,9,1,2,Q,102.394982
digits,9,9,1,3,Q,110.046562
digits,9,9,1,1,M,118.510827
digits,9,9,1,2,M,98.715261
digits,9,9,1,3,M,116.585769
digits,9,9,1,1,H,111.478665
digits,9,9,1,2,H,110.285308
digits,9,9,1,3,H,99.508518
digits,9,9,1,1,R,109.368905
digits,9,9,1,2,R,127.343139
digits,9,9,1,3,R,116.239468
digits,9,9,2,1,I,130.642441
digits,9,9,2,2,I,133.85631
digits,9,9,2,3,I,130.037274
digits,9,9,2,1,Q,123.259522
digits,9,9,2,2,Q,118.037295
digits,9,9,2,3,Q,108.535834
digits,9,9,2,1,M,108.736596
digits,9,9,2,2,M,98.745391
digits,9,9,2,3,M,109.339836
digits,9,9,2,1,H,120.827695
digits,9,9,2,2,H,101.363569
digits,9,9,2,3,H,107.014713
digits,9,9,2,1,R,109.430801
digits,9,9,2,2,R,111.096839
digits,9,9,2,3,R,113.290104
digits,9,9,3,1,I,121.450353
digits,9,9,3,2,I,129.484457
digits,9,9,3,3,I,125.9241
digits,9,9,3,1,Q,101.73081
digits,9,9,3,2,Q,130.508476
digits,9,9,3,3,Q,112.450839
digits,9,9,3,1,M,102.125386
digits,9,9,3,2,M,117.507395
digits,9,9,3,3,M,112.055804
digits,9,9,3,1,H,118.405936
digits,9,9,3,2,H,110.215804
digits,9,9,3,3,H,117.021107
digits,9,9,3,1,R,115.05972
digits,9,9,3,2,R,115.127455
digits,9,9,3,3,R,113.91906
digits,9,9,4,1,I,120.559352
digits,9,9,4,2,I,109.076827
digits,9,9,4,3,I,123.362708
digits,9,9,4,1,Q,111.654259
digits,9,9,4,2,Q,111.366346
digits,9,9,4,3,Q,109.730505
digits,9,9,4,1,M,98.393166
digits,9,9,4,2,M,113.276042
digits,9,9,4,3,M,105.91338
digits,9,9,4,1,H,111.616776
digits,9,9,4,2,H,114.017704
digits,9,9,4,3,H,116.800138
digits,9,9,4,1,R,115.819754
digits,9,9,4,2,R,121.050035
digits,9,9,4,3,R,113.470037
digits,9,9,5,1,I,122.437338
digits,9,9,5,2,I,122.797716
digits,9,9,5,3,I,134.054368
digits,9,9,5,1,Q,112.661622
digits,9,9,5,2,Q,118.549132
digits,9,9,5,3,Q,112.26342
digits,9,9,5,1,M,110.36014
digits,9,9,5,2,M,109.222682
digits,9,9,5,3,M,109.195574
digits,9,9,5,1,H,111.024165
digits,9,9,5,2,H,115.135151
digits,9,9,5,3,H,108.948656
digits,9,9,5,1,R,118.543774
digits,9,9,5,2,R,126.237531
digits,9,9,5,3,R,119.812668
digits,9,9,6,1,I,126.97891
digits,9,9,6,2,I,136.594758
digits,9,9,6,3,I,130.728475
digits,9,9,6,1,Q,100.362076
digits,9,9,6,2,Q,123.998793
digits,9,9,6,3,Q,113.972227
digits,9,9,6,1,M,119.135688
digits,9,9,6,2,M,110.177362
digits,9,9,6,3,M,107.942822
digits,9,9,6,1,H,109.627262
digits,9,9,6,2,H,122.366247
digits,9,9,6,3,H,114.374936
digits,9,9,6,1,R,111.70684
digits,9,9,6,2,R,115.763619
digits,9,9,6,3,R,111.25498
digits,9,9,7,1,I,109.765162
digits,9,9,7,2,I,119.339569
digits,9,9,7,3,I,120.705153
digits,9,9,7,1,Q,114.190669
digits,9,9,7,2,Q,111.853858
digits,9,9,7,3,Q,111.311023
digits,9,9,7,1,M,117.726914
digits,9,9,7,2,M,108.377213
digits,9,9,7,3,M,100.042118
digits,9,9,7,1,H,109.594967
digits,9,9,7,2,H,110.077093
digits,9,9,7,3,H,110.08633
digits,9,9,7,1,R,108.226219
digits,9,9,7,2,R,109.188086
digits,9,9,7,3,R,107.51297
digits,9,9,8,1,I,121.570089
digits,9,9,8,2,I,121.547479
digits,9,9,8,3,I,119.377247
digits,9,9,8,1,Q,114.796006
digits,9,9,8,2,Q,109.691295
digits,9,9,8,3,Q,109.093773
digits,9,9,8,1,M,116.390415
digits,9,9,8,2,M,110.591978
digits,9,9,8,3,M,112.767608
digits,9,9,8,1,H,115.802252
digits,9,9,8,2,H,115.319442
digits,9,9,8,3,H,115.552642
digits,9,9,8,1,R,120.720511
digits,9,9,8,2,R,119.277884
digits,9,9,8,3,R,102.41619
duplicates,0.5,0.5,1,1,I,108.566792
duplicates,0.5,0.5,1,2,I,127.114114
duplicates,0.5,0.5,1,3,I,117.961134
duplicates,0.5,0.5,1,1,Q,124.305057
duplicates,0.5,0.5,1,2,Q,117.444449
duplicates,0.5,0.5,1,3,Q,118.134078
duplicates,0.5,0.5,1,1,M,112.737687
duplicates,0.5,0.5,1,2,M,112.60539
duplicates,0.5,0.5,1,3,M,116.620139
duplicates,0.5,0.5,1,1,H,110.034906
duplicates,0.5,0.5,1,2,H,114.091367
duplicates,0.5,0.5,1,3,H,101.852782
duplicates,0.5,0.5,1,1,R,111.40375
duplicates,0.5,0.5,1,2,R,112.438355
duplicates,0.5,0.5,1,3,R,114.735995
duplicates,0.5,0.5,2,1,I,123.189098
duplicates,0.5,0.5,2,2,I,119.848751
duplicates,0.5,0.5,2,3,I,120.406386
duplicates,0.5,0.5,2,1,Q,111.359915
duplicates,0.5,0.5,2,2,Q,114.101221
duplicates,0.5,0.5,2,3,Q,113.821236
duplicates,0.5,0.5,2,1,M,110.509641
duplicates,0.5,0.5,2,2,M,111.528719
duplicates,0.5,0.5,2,3,M,110.287149
duplicates,0.5,0.5,2,1,H,109.550934
duplicates,0.5,0.5,2,2,H,117.005476
duplicates,0.5,0.5,2,3,H,114.318386
duplicates,0.5,0.5,2,1,R,113.69487
duplicates,0.5,0.5,2,2,R,109.521617
duplicates,0.5,0.5,2,3,R,116.670832
duplicates,0.5,0.5,3,1,I,128.820398
duplicates,0.5,0.5,3,2,I,125.543162
duplicates,0.5,0.5,3,3,I,119.155069
duplicates,0.5,0.5,3,1,Q,115.227931
duplicates,0.5,0.5,3,2,Q,113.621438
duplicates,0.5,0.5,3,3,Q,116.508618
duplicates,0.5,0.5,3,1,M,118.620889
duplicates,0.5,0.5,3,2,M,115.663623
duplicates,0.5,0.5,3,3,M,112.843153
duplicates,0.5,0.5,3,1,H,113.062362
duplicates,0.5,0.5,3,2,H,117.324873
duplicates,0.5,0.5,3,3,H,107.848033
duplicates,0.5,0.5,3,1,R,110.387862
duplicates,0.5,0.5,3,2,R,107.959552
duplicates,0.5,0.5,3,3,R,122.879397
duplicates,0.5,0.5,4,1,I,114.842776
duplicates,0.5,0.5,4,2,I,122.83384
duplicates,0.5,0.5,4,3,I,123.522087
duplicates,0.5,0.5,4,1,Q,105.784726
duplicates,0.5,0.5,4,2,Q,113.813513
duplicates,0.5,0.5,4,3,Q,110.202286
duplicates,0.5,0.5,4,1,M,110.692664
duplicates,0.5,0.5,4,2,M,112.337434
duplicates,0.5,0.5,4,3,M,120.914808
duplicates,0.5,0.5,4,1,H,112.206772
duplicates,0.5,0.5,4,2,H,112.483605
duplicates,0.5,0.5,4,3,H,110.466741
duplicates,0.5,0.5,4,1,R,112.602475
duplicates,0.5,0.5,4,2,R,113.912636
duplicates,0.5,0.5,4,3,R,108.783943
duplicates,0.5,0.5,5,1,I,123.199495
duplicates,0.5,0.5,5,2,I,121.760538
duplicates,0.5,0.5,5,3,I,116.511283
duplicates,0.5,0.5,5,1,Q,112.684785
duplicates,0.5,0.5,5,2,Q,108.512351
duplicates,0.5,0.5,5,3,Q,118.96969
duplicates,0.5,0.5,5,1,M,112.663432
duplicates,0.5,0.5,5,2,M,112.020138
duplicates,0.5,0.5,5,3,M,119.214235
duplicates,0.5,0.5,5,1,H,109.507943
duplicates,0.5,0.5,5,2,H,120.506101
duplicates,0.5,0.5,5,3,H,105.554199
duplicates,0.5,0.5,5,1,R,108.474226
duplicates,0.5,0.5,5,2,R,109.298866
duplicates,0.5,0.5,5,3,R,112.127166
duplicates,0.5,0.5,6,1,I,117.856599
duplicates,0.5,0.5,6,2,I,116.291018
duplicates,0.5,0.5,6,3,I,126.988641
duplicates,0.5,0.5,6,1,Q,111.195571
duplicates,0.5,0.5,6,2,Q,116.519217
duplicates,0.5,0.5,6,3,Q,114.497399
duplicates,0.5,0.5,6,1,M,116.033642
duplicates,0.5,0.5,6,2,M,125.614632
duplicates,0.5,0.5,6,3,M,114.665258
duplicates,0.5,0.5,6,1,H,102.009454
duplicates,0.5,0.5,6,2,H,109.875125
duplicates,0.5,0.5,6,3,H,117.937298
duplicates,0.5,0.5,6,1,R,117.392903
duplicates,0.5,0.5,6,2,R,110.258505
duplicates,0.5,0.5,6,3,R,111.843891
duplicates,0.5,0.5,7,1,I,117.677206
duplicates,0.5,0.5,7,2,I,133.552756
duplicates,0.5,0.5,7,3,I,122.363049
duplicates,0.5,0.5,7,1,Q,116.244722
duplicates,0.5,0.5,7,2,Q,111.990209
duplicates,0.5,0.5,7,3,Q,109.261118
duplicates,0.5,0.5,7,1,M,113.705076
duplicates,0.5,0.5,7,2,M,114.183182
duplicates,0.5,0.5,7,3,M,115.044055
duplicates,0.5,0.5,7,1,H,109.240148
duplicates,0.5,0.5,7,2,H,117.258717
duplicates,0.5,0.5,7,3,H,111.557839
duplicates,0.5,0.5,7,1,R,111.852371
duplicates,0.5,0.5,7,2,R,107.698271
duplicates,0.5,0.5,7,3,R,110.566182
duplicates,0.5,0.5,8,1,I,138.663174
duplicates,0.5,0.5,8,2,I,122.459861
duplicates,0.5,0.5,8,3,I,115.806153
duplicates,0.5,0.5,8,1,Q,112.451172
duplicates,0.5,0.5,8,2,Q,113.71094
duplicates,0.5,0.5,8,3,Q,110.005931
duplicates,0.5,0.5,8,1,M,111.342285
duplicates,0.5,0.5,8,2,M,112.584694
duplicates,0.5,0.5,8,3,M,113.648939
duplicates,0.5,0.5,8,1,H,108.423031
duplicates,0.5,0.5,8,2,H,114.492866
duplicates,0.5,0.5,8,3,H,111.189901
duplicates,0.5,0.5,8,1,R,111.104982
duplicates,0.5,0.5,8,2,R,95.912418
duplicates,0.5,0.5,8,3,R,113.430014
duplicates,0.51,0.51,1,1,I,122.800468
duplicates,0.51,0.51,1,2,I,117.011419
duplicates,0.51,0.51,1,3,I,119.442842
duplicates,0.51,0.51,1,1,Q,118.416904
duplicates,0.51,0.51,1,2,Q,118.710078
duplicates,0.51,0.51,1,3,Q,124.996923
duplicates,0.51,0.51,1,1,M,116.593753
duplicates,0.51,0.51,1,2,M,109.947748
duplicates,0.51,0.51,1,3,M,109.085807
duplicates,0.51,0.51,1,1,H,107.318371
duplicates,0.51,0.51,1,2,H,108.824272
duplicates,0.51,0.51,1,3,H,111.236641
duplicates,0.51,0.51,1,1,R,109.901879
duplicates,0.51,0.51,1,2,R,108.490273
duplicates,0.51,0.51,1,3,R,109.756012
duplicates,0.51,0.51,2,1,I,121.818286
duplicates,0.51,0.51,2,2,I,122.354748
duplicates,0.51,0.51,2,3,I,121.970615
duplicates,0.51,0.51,2,1,Q,98.521346
duplicates,0.51,0.51,2,2,Q,111.547066
duplicates,0.51,0.51,2,3,Q,112.525299
duplicates,0.51,0.51,2,1,M,117.809695
duplicates,0.51,0.51,2,2,M,110.0983
duplicates,0.51,0.51,2,3,M,110.857664
duplicates,0.51,0.51,2,1,H,109.567693
duplicates,0.51,0.51,2,2,H,112.699009
duplicates,0.51,0.51,2,3,H,110.987586
duplicates,0.51,0.51,2,1,R,112.234181
duplicates,0.51,0.51,2,2,R,115.541586
duplicates,0.51,0.51,2,3,R,109.343663
duplicates,0.51,0.51,3,1,I,116.846886
duplicates,0.51,0.51,3,2,I,123.53602
duplicates,0.51,0.51,3,3,I,121.186164
duplicates,0.51,0.51,3,1,Q,117.714967
duplicates,0.51,0.51,3,2,Q,112.089034
duplicates,0.51,0.51,3,3,Q,114.852389
duplicates,0.51,0.51,3,1,M,112.228918
duplicates,0.51,0.51,3,2,M,109.299357
duplicates,0.51,0.51,3,3,M,110.494328
duplicates,0.51,0.51,3,1,H,109.220068
duplicates,0.51,0.51,3,2,H,110.880712
duplicates,0.51,0.51,3,3,H,113.299993
duplicates,0.51,0.51,3,1,R,114.540222
duplicates,0.51,0.51,3,2,R,115.930646
duplicates,0.51,0.51,3,3,R,107.05663
duplicates,0.51,0.51,4,1,I,119.46378
duplicates,0.51,0.51,4,2,I,119.754442
duplicates,0.51,0.51,4,3,I,121.293691
duplicates,0.51,0.51,4,1,Q,111.388301
duplicates,0.51,0.51,4,2,Q,125.780771
duplicates,0.51,0.51,4,3,Q,118.596044
duplicates,0.51,0.51,4,1,M,113.332683
duplicates,0.51,0.51,4,2,M,119.815404
duplicates,0.51,0.51,4,3,M,111.872933
duplicates,0.51,0.51,4,1,H,126.476873
duplicates,0.51,0.51,4,2,H,123.535671
duplicates,0.51,0.51,4,3,H,101.781204
duplicates,0.51,0.51,4,1,R,121.916015
duplicates,0.51,0.51,4,2,R,107.592274
duplicates,0.51,0.51,4,3,R,117.894192
duplicates,0.51,0.51,5,1,I,118.950997
duplicates,0.51,0.51,5,2,I,119.201038
duplicates,0.51,0.51,5,3,I,117.612612
duplicates,0.51,0.51,5,1,Q,110.986034
duplicates,0.51,0.51,5,2,Q,111.036031
duplicates,0.51,0.51,5,3,Q,114.274642
duplicates,0.51,0.51,5,1,M,112.09257
duplicates,0.51,0.51,5,2,M,103.051602
duplicates,0.51,0.51,5,3,M,111.014381
duplicates,0.51,0.51,5,1,H,109.863728
duplicates,0.51,0.51,5,2,H,109.63362
duplicates,0.51,0.51,5,3,H,109.823832
duplicates,0.51,0.51,5,1,R,109.059884
duplicates,0.51,0.51,5,2,R,113.816972
duplicates,0.51,0.51,5,3,R,108.178369
duplicates,0.51,0.51,6,1,I,116.946294
duplicates,0.51,0.51,6,2,I,117.8189
duplicates,0.51,0.51,6,3,I,127.374082
duplicates,0.51,0.51,6,1,Q,112.066555
duplicates,0.51,0.51,6,2,Q,110.170485
duplicates,0.51,0.51,6,3,Q,109.60877
duplicates,0.51,0.51,6,1,M,111.733234
duplicates,0.51,0.51,6,2,M,108.875799
duplicates,0.51,0.51,6,3,M,109.047764
duplicates,0.51,0.51,6,1,H,113.8211
duplicates,0.51,0.51,6,2,H,110.053679
duplicates,0.51,0.51,6,3,H,111.910865
duplicates,0.51,0.51,6,1,R,112.361109
duplicates,0.51,0.51,6,2,R,113.021575
duplicates,0.51,0.51,6,3,R,111.953863
duplicates,0.51,0.51,7,1,I,119.109958
duplicates,0.51,0.51,7,2,I,120.89763
duplicates,0.51,0.51,7,3,I,124.852724
duplicates,0.51,0.51,7,1,Q,111.375452
duplicates,0.51,0.51,7,2,Q,116.175177
duplicates,0.51,0.51,7,3,Q,110.541891
duplicates,0.51,0.51,7,1,M,111.651803
duplicates,0.51,0.51,7,2,M,112.009183
duplicates,0.51,0.51,7,3,M,120.591891
duplicates,0.51,0.51,7,1,H,109.207057
duplicates,0.51,0.51,7,2,H,107.141887
duplicates,0.51,0.51,7,3,H,109.519829
duplicates,0.51,0.51,7,1,R,106.805731
duplicates,0.51,0.51,7,2,R,108.953937
duplicates,0.51,0.51,7,3,R,113.753033
duplicates,0.51,0.51,8,1,I,119.206293
duplicates,0.51,0.51,8,2,I,117.532098
duplicates,0.51,0.51,8,3,I,118.92338
duplicates,0.51,0.51,8,1,Q,109.806846
duplicates,0.51,0.51,8,2,Q,110.81933
duplicates,0.51,0.51,8,3,Q,116.446232
duplicates,0.51,0.51,8,1,M,110.36125
duplicates,0.51,0.51,8,2,M,125.709488
duplicates,0.51,0.51,8,3,M,110.258259
duplicates,0.51,0.51,8,1,H,114.979807
duplicates,0.51,0.51,8,2,H,113.635582
duplicates,0.51,0.51,8,3,H,109.799209
duplicates,0.51,0.51,8,1,R,106.769245
duplicates,0.51,0.51,8,2,R,113.621395
duplicates,0.51,0.51,8,3,R,116.116452
duplicates,0.52,0.52,1,1,I,133.178591
duplicates,0.52,0.52,1,2,I,138.631077
duplicates,0.52,0.52,1,3,I,130.816595
duplicates,0.52,0.52,1,1,Q,117.469846
duplicates,0.52,0.52,1,2,Q,120.150712
duplicates,0.52,0.52,1,3,Q,115.233633
duplicates,0.52,0.52,1,1,M,114.902112
duplicates,0.52,0.52,1,2,M,98.514993
duplicates,0.52,0.52,1,3,M,114.237749
duplicates,0.52,0.52,1,1,H,116.794248
duplicates,0.52,0.52,1,2,H,109.942593
duplicates,0.52,0.52,1,3,H,121.004278
duplicates,0.52,0.52,1,1,R,117.180328
duplicates,0.52,0.52,1,2,R,111.519628
duplicates,0.52,0.52,1,3,R,113.399668
duplicates,0.52,0.52,2,1,I,124.621335
duplicates,0.52,0.52,2,2,I,121.139362
duplicates,0.52,0.52,2,3,I,120.911606
duplicates,0.52,0.52,2,1,Q,117.085879
duplicates,0.52,0.52,2,2,Q,111.877427
duplicates,0.52,0.52,2,3,Q,112.818381
duplicates,0.52,0.52,2,1,M,124.231805
duplicates,0.52,0.52,2,2,M,111.971347
duplicates,0.52,0.52,2,3,M,115.127119
duplicates,0.52,0.52,2,1,H,116.624027
duplicates,0.52,0.52,2,2,H,113.278946
duplicates,0.52,0.52,2,3,H,131.609515
duplicates,0.52,0.52,2,1,R,113.305058
duplicates,0.52,0.52,2,2,R,116.977648
duplicates,0.52,0.52,2,3,R,120.713384
duplicates,0.52,0.52,3,1,I,133.356805
duplicates,0.52,0.52,3,2,I,117.646805
duplicates,0.52,0.52,3,3,I,124.297766
duplicates,0.52,0.52,3,1,Q,113.554406
duplicates,0.52,0.52,3,2,Q,112.868263
duplicates,0.52,0.52,3,3,Q,115.179878
duplicates,0.52,0.52,3,1,M,112.763615
duplicates,0.52,0.52,3,2,M,111.404806
duplicates,0.52,0.52,3,3,M,120.6419
duplicates,0.52,0.52,3,1,H,112.535977
duplicates,0.52,0.52,3,2,H,115.198974
duplicates,0.52,0.52,3,3,H,123.290879
duplicates,0.52,0.52,3,1,R,115.262859
duplicates,0.52,0.52,3,2,R,112.261551
duplicates,0.52,0.52,3,3,R,112.002342
duplicates,0.52,0.52,4,1,I,137.564955
duplicates,0.52,0.52,4,2,I,124.279476
duplicates,0.52,0.52,4,3,I,125.536994
duplicates,0.52,0.52,4,1,Q,114.913735
duplicates,0.52,0.52,4,2,Q,109.906051
duplicates,0.52,0.52,4,3,Q,110.845402
duplicates,0.52,0.52,4,1,M,113.503098
duplicates,0.52,0.52,4,2,M,124.721487
duplicates,0.52,0.52,4,3,M,121.803518
duplicates,0.52,0.52,4,1,H,128.046494
duplicates,0.52,0.52,4,2,H,117.49259
duplicates,0.52,0.52,4,3,H,109.808314
duplicates,0.52,0.52,4,1,R,120.325238
duplicates,0.52,0.52,4,2,R,114.221389
duplicates,0.52,0.52,4,3,R,115.21659
duplicates,0.52,0.52,5,1,I,125.26817
duplicates,0.52,0.52,5,2,I,121.787697
duplicates,0.52,0.52,5,3,I,119.226227
duplicates,0.52,0.52,5,1,Q,131.071611
duplicates,0.52,0.52,5,2,Q,110.417957
duplicates,0.52,0.52,5,3,Q,104.080824
duplicates,0.52,0.52,5,1,M,113.18281
duplicates,0.52,0.52,5,2,M,110.773899
duplicates,0.52,0.52,5,3,M,113.488795
duplicates,0.52,0.52,5,1,H,109.950364
duplicates,0.52,0.52,5,2,H,111.720173
duplicates,0.52,0.52,5,3,H,114.797889
duplicates,0.52,0.52,5,1,R,111.272837
duplicates,0.52,0.52,5,2,R,111.954642
duplicates,0.52,0.52,5,3,R,118.738444
duplicates,0.52,0.52,6,1,I,122.697985
duplicates,0.52,0.52,6,2,I,120.670695
duplicates,0.52,0.52,6,3,I,117.764601
duplicates,0.52,0.52,6,1,Q,115.29169
duplicates,0.52,0.52,6,2,Q,108.947434
duplicates,0.52,0.52,6,3,Q,122.23426
duplicates,0.52,0.52,6,1,M,110.781185
duplicates,0.52,0.52,6,2,M,112.552952
duplicates,0.52,0.52,6,3,M,113.365695
duplicates,0.52,0.52,6,1,H,111.555869
duplicates,0.52,0.52,6,2,H,113.164248
duplicates,0.52,0.52,6,3,H,110.309637
duplicates,0.52,0.52,6,1,R,115.271008
duplicates,0.52,0.52,6,2,R,109.261849
duplicates,0.52,0.52,6,3,R,109.28917
duplicates,0.52,0.52,7,1,I,136.932733
duplicates,0.52,0.52,7,2,I,125.299986
duplicates,0.52,0.52,7,3,I,122.364898
