Scenario,Parameter,ActualParameter,Replicate,RunIndex,Algorithm,ElapsedMs,TimedOut
sortedness,0.07,0.068,11,3,H,147.084877,False
sortedness,0.07,0.068,11,1,R,145.371468,False
sortedness,0.07,0.068,11,2,R,149.352185,False
sortedness,0.07,0.068,11,3,R,149.376898,False
sortedness,0.07,0.0651,12,1,I,205.41157,False
sortedness,0.07,0.0651,12,2,I,204.520088,False
sortedness,0.07,0.0651,12,3,I,206.759416,False
sortedness,0.07,0.0651,12,1,Q,193.957915,False
sortedness,0.07,0.0651,12,2,Q,200.005986,False
sortedness,0.07,0.0651,12,3,Q,212.039814,False
sortedness,0.07,0.0651,12,1,M,161.293825,False
sortedness,0.07,0.0651,12,2,M,138.924022,False
sortedness,0.07,0.0651,12,3,M,143.343383,False
sortedness,0.07,0.0651,12,1,H,143.029783,False
sortedness,0.07,0.0651,12,2,H,171.307653,False
sortedness,0.07,0.0651,12,3,H,138.348712,False
sortedness,0.07,0.0651,12,1,R,168.866958,False
sortedness,0.07,0.0651,12,2,R,169.510045,False
sortedness,0.07,0.0651,12,3,R,141.792971,False
sortedness,0.07,0.0708,13,1,I,217.072734,False
sortedness,0.07,0.0708,13,2,I,224.953556,False
sortedness,0.07,0.0708,13,3,I,219.154098,False
sortedness,0.07,0.0708,13,1,Q,192.15214,False
sortedness,0.07,0.0708,13,2,Q,194.544727,False
sortedness,0.07,0.0708,13,3,Q,192.803545,False
sortedness,0.07,0.0708,13,1,M,160.418796,False
sortedness,0.07,0.0708,13,2,M,146.329754,False
sortedness,0.07,0.0708,13,3,M,165.486199,False
sortedness,0.07,0.0708,13,1,H,164.300269,False
sortedness,0.07,0.0708,13,2,H,162.132625,False
sortedness,0.07,0.0708,13,3,H,139.250062,False
sortedness,0.07,0.0708,13,1,R,169.897909,False
sortedness,0.07,0.0708,13,2,R,158.524114,False
sortedness,0.07,0.0708,13,3,R,175.286436,False
sortedness,0.07,0.0713,14,1,I,204.546336,False
sortedness,0.07,0.0713,14,2,I,238.925765,False
sortedness,0.07,0.0713,14,3,I,223.376997,False
sortedness,0.07,0.0713,14,1,Q,197.107392,False
sortedness,0.07,0.0713,14,2,Q,210.7805,False
sortedness,0.07,0.0713,14,3,Q,205.881122,False
sortedness,0.07,0.0713,14,1,M,168.876062,False
sortedness,0.07,0.0713,14,2,M,141.382619,False
sortedness,0.07,0.0713,14,3,M,159.764762,False
sortedness,0.07,0.0713,14,1,H,159.758113,False
sortedness,0.07,0.0713,14,2,H,162.216878,False
sortedness,0.07,0.0713,14,3,H,165.783363,False
sortedness,0.07,0.0713,14,1,R,169.986003,False
sortedness,0.07,0.0713,14,2,R,169.857136,False
sortedness,0.07,0.0713,14,3,R,152.742123,False
sortedness,0.07,0.0734,15,1,I,208.346247,False
sortedness,0.07,0.0734,15,2,I,209.098333,False
sortedness,0.07,0.0734,15,3,I,221.525038,False
sortedness,0.07,0.0734,15,1,Q,195.852599,False
sortedness,0.07,0.0734,15,2,Q,210.376655,False
sortedness,0.07,0.0734,15,3,Q,191.36542,False
sortedness,0.07,0.0734,15,1,M,162.61516,False
sortedness,0.07,0.0734,15,2,M,163.182127,False
sortedness,0.07,0.0734,15,3,M,145.425084,False
sortedness,0.07,0.0734,15,1,H,146.566378,False
sortedness,0.07,0.0734,15,2,H,157.107446,False
sortedness,0.07,0.0734,15,3,H,137.233195,False
sortedness,0.07,0.0734,15,1,R,150.300593,False
sortedness,0.07,0.0734,15,2,R,163.276226,False
sortedness,0.07,0.0734,15,3,R,165.052284,False
sortedness,0.07,0.0651,16,1,I,245.725503,False
sortedness,0.07,0.0651,16,2,I,226.415664,False
sortedness,0.07,0.0651,16,3,I,222.303663,False
sortedness,0.07,0.0651,16,1,Q,189.018282,False
sortedness,0.07,0.0651,16,2,Q,208.161863,False
sortedness,0.07,0.0651,16,3,Q,191.309707,False
sortedness,0.07,0.0651,16,1,M,156.602854,False
sortedness,0.07,0.0651,16,2,M,162.382287,False
sortedness,0.07,0.0651,16,3,M,157.422327,False
sortedness,0.07,0.0651,16,1,H,138.154327,False
sortedness,0.07,0.0651,16,2,H,143.295377,False
sortedness,0.07,0.0651,16,3,H,138.381082,False
sortedness,0.07,0.0651,16,1,R,163.399179,False
sortedness,0.07,0.0651,16,2,R,166.574112,False
sortedness,0.07,0.0651,16,3,R,166.623455,False
sortedness,0.07,0.0662,17,1,I,210.899022,False
sortedness,0.07,0.0662,17,2,I,225.995013,False
sortedness,0.07,0.0662,17,3,I,230.830027,False
sortedness,0.07,0.0662,17,1,Q,210.691504,False
sortedness,0.07,0.0662,17,2,Q,217.913828,False
sortedness,0.07,0.0662,17,3,Q,220.017382,False
sortedness,0.07,0.0662,17,1,M,162.011022,False
sortedness,0.07,0.0662,17,2,M,135.726654,False
sortedness,0.07,0.0662,17,3,M,139.353358,False
sortedness,0.07,0.0662,17,1,H,158.500994,False
sortedness,0.07,0.0662,17,2,H,155.163528,False
sortedness,0.07,0.0662,17,3,H,157.922301,False
sortedness,0.07,0.0662,17,1,R,162.814585,False
sortedness,0.07,0.0662,17,2,R,164.119687,False
sortedness,0.07,0.0662,17,3,R,170.887696,False
sortedness,0.07,0.0663,18,1,I,225.576395,False
sortedness,0.07,0.0663,18,2,I,223.410826,False
sortedness,0.07,0.0663,18,3,I,207.57934,False
sortedness,0.07,0.0663,18,1,Q,213.380568,False
sortedness,0.07,0.0663,18,2,Q,226.943058,False
sortedness,0.07,0.0663,18,3,Q,209.227362,False
sortedness,0.07,0.0663,18,1,M,124.681779,False
sortedness,0.07,0.0663,18,2,M,158.580752,False
sortedness,0.07,0.0663,18,3,M,145.592279,False
sortedness,0.07,0.0663,18,1,H,138.617638,False
sortedness,0.07,0.0663,18,2,H,137.409908,False
sortedness,0.07,0.0663,18,3,H,155.651791,False
sortedness,0.07,0.0663,18,1,R,164.271607,False
sortedness,0.07,0.0663,18,2,R,148.493852,False
sortedness,0.07,0.0663,18,3,R,154.030621,False
sortedness,0.07,0.0674,19,1,I,202.019737,False
sortedness,0.07,0.0674,19,2,I,203.706414,False
sortedness,0.07,0.0674,19,3,I,218.109559,False
sortedness,0.07,0.0674,19,1,Q,230.519316,False
sortedness,0.07,0.0674,19,2,Q,203.941242,False
sortedness,0.07,0.0674,19,3,Q,212.658773,False
sortedness,0.07,0.0674,19,1,M,139.297834,False
sortedness,0.07,0.0674,19,2,M,141.244768,False
sortedness,0.07,0.0674,19,3,M,134.572765,False
sortedness,0.07,0.0674,19,1,H,137.12643,False
sortedness,0.07,0.0674,19,2,H,154.091492,False
sortedness,0.07,0.0674,19,3,H,136.877547,False
sortedness,0.07,0.0674,19,1,R,146.337201,False
sortedness,0.07,0.0674,19,2,R,163.576371,False
sortedness,0.07,0.0674,19,3,R,160.6717,False
sortedness,0.07,0.0683,20,1,I,188.704036,False
sortedness,0.07,0.0683,20,2,I,207.726577,False
sortedness,0.07,0.0683,20,3,I,247.69798,False
sortedness,0.07,0.0683,20,1,Q,188.859915,False
sortedness,0.07,0.0683,20,2,Q,203.40872,False
sortedness,0.07,0.0683,20,3,Q,189.328548,False
sortedness,0.07,0.0683,20,1,M,151.786176,False
sortedness,0.07,0.0683,20,2,M,157.338977,False
sortedness,0.07,0.0683,20,3,M,157.462434,False
sortedness,0.07,0.0683,20,1,H,142.194772,False
sortedness,0.07,0.0683,20,2,H,153.844469,False
sortedness,0.07,0.0683,20,3,H,153.716828,False
sortedness,0.07,0.0683,20,1,R,165.72342,False
sortedness,0.07,0.0683,20,2,R,146.990974,False
sortedness,0.07,0.0683,20,3,R,162.103209,False
sortedness,0.07,0.0704,21,1,I,201.624055,False
sortedness,0.07,0.0704,21,2,I,217.636813,False
sortedness,0.07,0.0704,21,3,I,221.651647,False
sortedness,0.07,0.0704,21,1,Q,191.797932,False
sortedness,0.07,0.0704,21,2,Q,201.987916,False
sortedness,0.07,0.0704,21,3,Q,201.78975,False
sortedness,0.07,0.0704,21,1,M,154.994579,False
sortedness,0.07,0.0704,21,2,M,152.716019,False
sortedness,0.07,0.0704,21,3,M,152.028975,False
sortedness,0.07,0.0704,21,1,H,139.399488,False
sortedness,0.07,0.0704,21,2,H,149.522575,False
sortedness,0.07,0.0704,21,3,H,165.057871,False
sortedness,0.07,0.0704,21,1,R,147.303435,False
sortedness,0.07,0.0704,21,2,R,146.828231,False
sortedness,0.07,0.0704,21,3,R,135.29757,False
sortedness,0.07,0.0693,22,1,I,212.785635,False
sortedness,0.07,0.0693,22,2,I,217.249808,False
sortedness,0.07,0.0693,22,3,I,220.344899,False
sortedness,0.07,0.0693,22,1,Q,216.43118,False
sortedness,0.07,0.0693,22,2,Q,194.340289,False
sortedness,0.07,0.0693,22,3,Q,184.744077,False
sortedness,0.07,0.0693,22,1,M,148.03159,False
sortedness,0.07,0.0693,22,2,M,156.829678,False
sortedness,0.07,0.0693,22,3,M,189.609008,False
sortedness,0.07,0.0693,22,1,H,150.791644,False
sortedness,0.07,0.0693,22,2,H,153.076211,False
sortedness,0.07,0.0693,22,3,H,151.902482,False
sortedness,0.07,0.0693,22,1,R,165.800001,False
sortedness,0.07,0.0693,22,2,R,194.244633,False
sortedness,0.07,0.0693,22,3,R,180.903808,False
sortedness,0.07,0.0675,23,1,I,217.137219,False
sortedness,0.07,0.0675,23,2,I,214.079873,False
sortedness,0.07,0.0675,23,3,I,220.530966,False
sortedness,0.07,0.0675,23,1,Q,215.92889,False
sortedness,0.07,0.0675,23,2,Q,187.049808,False
sortedness,0.07,0.0675,23,3,Q,205.840925,False
sortedness,0.07,0.0675,23,1,M,130.76428,False
sortedness,0.07,0.0675,23,2,M,152.816075,False
sortedness,0.07,0.0675,23,3,M,150.924185,False
sortedness,0.07,0.0675,23,1,H,155.697509,False
sortedness,0.07,0.0675,23,2,H,157.764275,False
sortedness,0.07,0.0675,23,3,H,138.68986,False
sortedness,0.07,0.0675,23,1,R,164.520996,False
sortedness,0.07,0.0675,23,2,R,173.883867,False
sortedness,0.07,0.0675,23,3,R,153.613678,False
sortedness,0.07,0.0711,24,1,I,221.639645,False
sortedness,0.07,0.0711,24,2,I,227.935498,False
sortedness,0.07,0.0711,24,3,I,217.211488,False
sortedness,0.07,0.0711,24,1,Q,187.122433,False
sortedness,0.07,0.0711,24,2,Q,193.983348,False
sortedness,0.07,0.0711,24,3,Q,205.777999,False
sortedness,0.07,0.0711,24,1,M,154.550107,False
sortedness,0.07,0.0711,24,2,M,154.647671,False
sortedness,0.07,0.0711,24,3,M,137.093235,False
sortedness,0.07,0.0711,24,1,H,154.669009,False
sortedness,0.07,0.0711,24,2,H,140.176591,False
sortedness,0.07,0.0711,24,3,H,142.18863,False
sortedness,0.07,0.0711,24,1,R,144.411419,False
sortedness,0.07,0.0711,24,2,R,146.502065,False
sortedness,0.07,0.0711,24,3,R,147.411168,False
sortedness,0.07,0.0696,25,1,I,199.073226,False
sortedness,0.07,0.0696,25,2,I,202.557161,False
sortedness,0.07,0.0696,25,3,I,190.00958,False
sortedness,0.07,0.0696,25,1,Q,170.514253,False
sortedness,0.07,0.0696,25,2,Q,187.064718,False
sortedness,0.07,0.0696,25,3,Q,184.19999,False
sortedness,0.07,0.0696,25,1,M,139.736475,False
sortedness,0.07,0.0696,25,2,M,136.288521,False
sortedness,0.07,0.0696,25,3,M,141.592743,False
sortedness,0.07,0.0696,25,1,H,143.01498,False
sortedness,0.07,0.0696,25,2,H,145.458161,False
sortedness,0.07,0.0696,25,3,H,139.160798,False
sortedness,0.07,0.0696,25,1,R,148.354245,False
sortedness,0.07,0.0696,25,2,R,147.18824,False
sortedness,0.07,0.0696,25,3,R,143.839491,False
sortedness,0.07,0.0706,26,1,I,198.356146,False
sortedness,0.07,0.0706,26,2,I,203.57443,False
sortedness,0.07,0.0706,26,3,I,201.063805,False
sortedness,0.07,0.0706,26,1,Q,186.835514,False
sortedness,0.07,0.0706,26,2,Q,216.993375,False
sortedness,0.07,0.0706,26,3,Q,189.836076,False
sortedness,0.07,0.0706,26,1,M,142.887798,False
sortedness,0.07,0.0706,26,2,M,137.491252,False
sortedness,0.07,0.0706,26,3,M,242.736861,False
sortedness,0.07,0.0706,26,1,H,160.726797,False
sortedness,0.07,0.0706,26,2,H,156.380112,False
sortedness,0.07,0.0706,26,3,H,141.742692,False
sortedness,0.07,0.0706,26,1,R,151.377435,False
sortedness,0.07,0.0706,26,2,R,167.803267,False
sortedness,0.07,0.0706,26,3,R,158.931834,False
sortedness,0.07,0.0678,27,1,I,198.144874,False
sortedness,0.07,0.0678,27,2,I,198.57384,False
sortedness,0.07,0.0678,27,3,I,200.042741,False
sortedness,0.07,0.0678,27,1,Q,217.565378,False
sortedness,0.07,0.0678,27,2,Q,187.544824,False
sortedness,0.07,0.0678,27,3,Q,212.099846,False
sortedness,0.07,0.0678,27,1,M,146.038421,False
sortedness,0.07,0.0678,27,2,M,186.049885,False
sortedness,0.07,0.0678,27,3,M,151.462077,False
sortedness,0.07,0.0678,27,1,H,140.062233,False
sortedness,0.07,0.0678,27,2,H,154.728258,False
sortedness,0.07,0.0678,27,3,H,153.394784,False
sortedness,0.07,0.0678,27,1,R,143.72168,False
sortedness,0.07,0.0678,27,2,R,158.981573,False
sortedness,0.07,0.0678,27,3,R,160.851116,False
sortedness,0.07,0.0679,28,1,I,205.58565,False
sortedness,0.07,0.0679,28,2,I,204.066517,False
sortedness,0.07,0.0679,28,3,I,202.31093,False
sortedness,0.07,0.0679,28,1,Q,174.522375,False
sortedness,0.07,0.0679,28,2,Q,184.96893,False
sortedness,0.07,0.0679,28,3,Q,189.140032,False
sortedness,0.07,0.0679,28,1,M,126.583004,False
sortedness,0.07,0.0679,28,2,M,142.245952,False
sortedness,0.07,0.0679,28,3,M,139.081005,False
sortedness,0.07,0.0679,28,1,H,141.353819,False
sortedness,0.07,0.0679,28,2,H,138.366219,False
sortedness,0.07,0.0679,28,3,H,138.57621,False
sortedness,0.07,0.0679,28,1,R,162.494809,False
sortedness,0.07,0.0679,28,2,R,133.5896,False
sortedness,0.07,0.0679,28,3,R,143.488046,False
sortedness,0.07,0.071,29,1,I,193.883032,False
sortedness,0.07,0.071,29,2,I,205.421494,False
sortedness,0.07,0.071,29,3,I,212.23019,False
sortedness,0.07,0.071,29,1,Q,188.421019,False
sortedness,0.07,0.071,29,2,Q,187.328563,False
sortedness,0.07,0.071,29,3,Q,181.420998,False
sortedness,0.07,0.071,29,1,M,135.042079,False
sortedness,0.07,0.071,29,2,M,137.159778,False
sortedness,0.07,0.071,29,3,M,187.594322,False
sortedness,0.07,0.071,29,1,H,236.925905,False
sortedness,0.07,0.071,29,2,H,139.890581,False
sortedness,0.07,0.071,29,3,H,134.71553,False
sortedness,0.07,0.071,29,1,R,144.918472,False
sortedness,0.07,0.071,29,2,R,145.55913,False
sortedness,0.07,0.071,29,3,R,147.519494,False
sortedness,0.07,0.0676,30,1,I,209.902814,False
sortedness,0.07,0.0676,30,2,I,202.11116,False
sortedness,0.07,0.0676,30,3,I,206.126275,False
sortedness,0.07,0.0676,30,1,Q,188.31783,False
sortedness,0.07,0.0676,30,2,Q,189.740282,False
sortedness,0.07,0.0676,30,3,Q,195.524026,False
sortedness,0.07,0.0676,30,1,M,142.383178,False
sortedness,0.07,0.0676,30,2,M,147.560449,False
sortedness,0.07,0.0676,30,3,M,134.957537,False
sortedness,0.07,0.0676,30,1,H,137.840213,False
sortedness,0.07,0.0676,30,2,H,135.082488,False
sortedness,0.07,0.0676,30,3,H,132.747361,False
sortedness,0.07,0.0676,30,1,R,142.544997,False
sortedness,0.07,0.0676,30,2,R,145.535934,False
sortedness,0.07,0.0676,30,3,R,145.616918,False
sortedness,0.07,0.0692,31,1,I,217.622266,False
sortedness,0.07,0.0692,31,2,I,198.590361,False
sortedness,0.07,0.0692,31,3,I,197.437386,False
sortedness,0.07,0.0692,31,1,Q,183.233981,False
sortedness,0.07,0.0692,31,2,Q,188.212073,False
sortedness,0.07,0.0692,31,3,Q,189.90953,False
sortedness,0.07,0.0692,31,1,M,151.810129,False
sortedness,0.07,0.0692,31,2,M,136.170789,False
sortedness,0.07,0.0692,31,3,M,135.467755,False
sortedness,0.07,0.0692,31,1,H,139.071626,False
sortedness,0.07,0.0692,31,2,H,137.833925,False
sortedness,0.07,0.0692,31,3,H,140.784977,False
sortedness,0.07,0.0692,31,1,R,148.130861,False
sortedness,0.07,0.0692,31,2,R,144.858438,False
sortedness,0.07,0.0692,31,3,R,136.441486,False
sortedness,0.07,0.0717,32,1,I,203.342306,False
sortedness,0.07,0.0717,32,2,I,203.38049,False
sortedness,0.07,0.0717,32,3,I,198.573636,False
sortedness,0.07,0.0717,32,1,Q,187.78492,False
sortedness,0.07,0.0717,32,2,Q,188.987968,False
sortedness,0.07,0.0717,32,3,Q,187.584165,False
sortedness,0.07,0.0717,32,1,M,156.476164,False
sortedness,0.07,0.0717,32,2,M,143.309779,False
sortedness,0.07,0.0717,32,3,M,166.177098,False
sortedness,0.07,0.0717,32,1,H,173.966776,False
sortedness,0.07,0.0717,32,2,H,140.061244,False
sortedness,0.07,0.0717,32,3,H,139.160035,False
sortedness,0.07,0.0717,32,1,R,149.77204,False
sortedness,0.07,0.0717,32,2,R,149.063385,False
sortedness,0.07,0.0717,32,3,R,144.602171,False
sortedness,0.07,0.0751,33,1,I,212.086007,False
sortedness,0.07,0.0751,33,2,I,202.806976,False
sortedness,0.07,0.0751,33,3,I,204.37821,False
sortedness,0.07,0.0751,33,1,Q,195.65871,False
sortedness,0.07,0.0751,33,2,Q,192.923271,False
sortedness,0.07,0.0751,33,3,Q,198.036281,False
sortedness,0.07,0.0751,33,1,M,138.819057,False
sortedness,0.07,0.0751,33,2,M,132.630518,False
sortedness,0.07,0.0751,33,3,M,139.507242,False
sortedness,0.07,0.0751,33,1,H,140.297167,False
sortedness,0.07,0.0751,33,2,H,138.900883,False
sortedness,0.07,0.0751,33,3,H,139.945792,False
sortedness,0.07,0.0751,33,1,R,144.535666,False
sortedness,0.07,0.0751,33,2,R,148.866988,False
sortedness,0.07,0.0751,33,3,R,130.279146,False
sortedness,0.07,0.0719,34,1,I,203.707397,False
sortedness,0.07,0.0719,34,2,I,200.217673,False
sortedness,0.07,0.0719,34,3,I,195.921597,False
sortedness,0.07,0.0719,34,1,Q,190.67376,False
sortedness,0.07,0.0719,34,2,Q,190.260913,False
sortedness,0.07,0.0719,34,3,Q,190.604294,False
sortedness,0.07,0.0719,34,1,M,155.123168,False
sortedness,0.07,0.0719,34,2,M,138.096744,False
sortedness,0.07,0.0719,34,3,M,155.080306,False
sortedness,0.07,0.0719,34,1,H,152.783149,False
sortedness,0.07,0.0719,34,2,H,133.892033,False
sortedness,0.07,0.0719,34,3,H,137.191394,False
sortedness,0.07,0.0719,34,1,R,149.099099,False
sortedness,0.07,0.0719,34,2,R,147.654678,False
sortedness,0.07,0.0719,34,3,R,143.980121,False
sortedness,0.07,0.0666,35,1,I,197.485704,False
sortedness,0.07,0.0666,35,2,I,201.330889,False
sortedness,0.07,0.0666,35,3,I,217.953567,False
sortedness,0.07,0.0666,35,1,Q,186.168958,False
sortedness,0.07,0.0666,35,2,Q,195.655781,False
sortedness,0.07,0.0666,35,3,Q,187.481067,False
sortedness,0.07,0.0666,35,1,M,141.654483,False
sortedness,0.07,0.0666,35,2,M,137.962861,False
sortedness,0.07,0.0666,35,3,M,135.803081,False
sortedness,0.07,0.0666,35,1,H,139.927614,False
sortedness,0.07,0.0666,35,2,H,143.360317,False
sortedness,0.07,0.0666,35,3,H,142.336964,False
sortedness,0.07,0.0666,35,1,R,152.664782,False
sortedness,0.07,0.0666,35,2,R,147.073275,False
sortedness,0.07,0.0666,35,3,R,146.652014,False
sortedness,0.07,0.0681,36,1,I,207.226382,False
sortedness,0.07,0.0681,36,2,I,223.925326,False
sortedness,0.07,0.0681,36,3,I,199.881441,False
sortedness,0.07,0.0681,36,1,Q,195.346109,False
sortedness,0.07,0.0681,36,2,Q,193.809477,False
sortedness,0.07,0.0681,36,3,Q,195.808636,False
sortedness,0.07,0.0681,36,1,M,134.723984,False
sortedness,0.07,0.0681,36,2,M,139.190193,False
sortedness,0.07,0.0681,36,3,M,166.098615,False
sortedness,0.07,0.0681,36,1,H,139.948799,False
sortedness,0.07,0.0681,36,2,H,141.23969,False
sortedness,0.07,0.0681,36,3,H,136.040478,False
sortedness,0.07,0.0681,36,1,R,161.834743,False
sortedness,0.07,0.0681,36,2,R,147.524367,False
sortedness,0.07,0.0681,36,3,R,143.876842,False
sortedness,0.07,0.0707,37,1,I,215.859448,False
sortedness,0.07,0.0707,37,2,I,197.762096,False
sortedness,0.07,0.0707,37,3,I,198.771262,False
sortedness,0.07,0.0707,37,1,Q,191.081025,False
sortedness,0.07,0.0707,37,2,Q,206.88961,False
sortedness,0.07,0.0707,37,3,Q,207.908562,False
sortedness,0.07,0.0707,37,1,M,135.960067,False
sortedness,0.07,0.0707,37,2,M,143.069624,False
sortedness,0.07,0.0707,37,3,M,138.158995,False
sortedness,0.07,0.0707,37,1,H,139.728281,False
sortedness,0.07,0.0707,37,2,H,136.742656,False
sortedness,0.07,0.0707,37,3,H,153.381215,False
sortedness,0.07,0.0707,37,1,R,153.02969,False
sortedness,0.07,0.0707,37,2,R,134.311765,False
sortedness,0.07,0.0707,37,3,R,144.36623,False
sortedness,0.07,0.0644,38,1,I,186.668509,False
sortedness,0.07,0.0644,38,2,I,200.640914,False
sortedness,0.07,0.0644,38,3,I,195.682307,False
sortedness,0.07,0.0644,38,1,Q,186.699287,False
sortedness,0.07,0.0644,38,2,Q,199.783844,False
sortedness,0.07,0.0644,38,3,Q,218.815641,False
sortedness,0.07,0.0644,38,1,M,136.53586,False
sortedness,0.07,0.0644,38,2,M,137.25273,False
sortedness,0.07,0.0644,38,3,M,137.124158,False
sortedness,0.07,0.0644,38,1,H,141.068505,False
sortedness,0.07,0.0644,38,2,H,136.000975,False
sortedness,0.07,0.0644,38,3,H,139.32523,False
sortedness,0.07,0.0644,38,1,R,145.479383,False
sortedness,0.07,0.0644,38,2,R,146.302787,False
sortedness,0.07,0.0644,38,3,R,153.532303,False
sortedness,0.07,0.069,39,1,I,202.3694,False
sortedness,0.07,0.069,39,2,I,204.668135,False
sortedness,0.07,0.069,39,3,I,199.834249,False
sortedness,0.07,0.069,39,1,Q,191.661364,False
sortedness,0.07,0.069,39,2,Q,189.919419,False
sortedness,0.07,0.069,39,3,Q,189.021121,False
sortedness,0.07,0.069,39,1,M,148.865974,False
sortedness,0.07,0.069,39,2,M,174.209594,False
sortedness,0.07,0.069,39,3,M,139.243011,False
sortedness,0.07,0.069,39,1,H,138.088118,False
sortedness,0.07,0.069,39,2,H,138.920046,False
sortedness,0.07,0.069,39,3,H,143.783086,False
sortedness,0.07,0.069,39,1,R,148.707476,False
sortedness,0.07,0.069,39,2,R,162.908839,False
sortedness,0.07,0.069,39,3,R,145.098394,False
sortedness,0.07,0.068,40,1,I,205.710986,False
sortedness,0.07,0.068,40,2,I,201.037484,False
sortedness,0.07,0.068,40,3,I,202.906159,False
sortedness,0.07,0.068,40,1,Q,186.685361,False
sortedness,0.07,0.068,40,2,Q,196.298857,False
sortedness,0.07,0.068,40,3,Q,204.656446,False
sortedness,0.07,0.068,40,1,M,175.041609,False
sortedness,0.07,0.068,40,2,M,160.313579,False
sortedness,0.07,0.068,40,3,M,145.290261,False
sortedness,0.07,0.068,40,1,H,162.47292,False
sortedness,0.07,0.068,40,2,H,140.068706,False
sortedness,0.07,0.068,40,3,H,145.538066,False
sortedness,0.07,0.068,40,1,R,146.15522,False
sortedness,0.07,0.068,40,2,R,142.949437,False
sortedness,0.07,0.068,40,3,R,150.648767,False
sortedness,0.08,0.0825,1,1,I,198.073428,False
sortedness,0.08,0.0825,1,2,I,198.217409,False
sortedness,0.08,0.0825,1,3,I,223.858188,False
sortedness,0.08,0.0825,1,1,Q,193.602602,False
sortedness,0.08,0.0825,1,2,Q,193.769234,False
sortedness,0.08,0.0825,1,3,Q,187.074027,False
sortedness,0.08,0.0825,1,1,M,137.972724,False
sortedness,0.08,0.0825,1,2,M,136.335253,False
sortedness,0.08,0.0825,1,3,M,137.098239,False
sortedness,0.08,0.0825,1,1,H,136.395453,False
sortedness,0.08,0.0825,1,2,H,138.616818,False
sortedness,0.08,0.0825,1,3,H,138.547404,False
sortedness,0.08,0.0825,1,1,R,145.615224,False
sortedness,0.08,0.0825,1,2,R,145.928174,False
sortedness,0.08,0.0825,1,3,R,145.792018,False
sortedness,0.08,0.0806,2,1,I,199.163104,False
sortedness,0.08,0.0806,2,2,I,204.666505,False
sortedness,0.08,0.0806,2,3,I,206.897094,False
sortedness,0.08,0.0806,2,1,Q,194.095085,False
sortedness,0.08,0.0806,2,2,Q,204.215909,False
sortedness,0.08,0.0806,2,3,Q,205.336556,False
sortedness,0.08,0.0806,2,1,M,135.693562,False
sortedness,0.08,0.0806,2,2,M,137.259183,False
sortedness,0.08,0.0806,2,3,M,142.204003,False
sortedness,0.08,0.0806,2,1,H,154.220818,False
sortedness,0.08,0.0806,2,2,H,136.189123,False
sortedness,0.08,0.0806,2,3,H,137.735146,False
sortedness,0.08,0.0806,2,1,R,146.94676,False
sortedness,0.08,0.0806,2,2,R,143.98269,False
sortedness,0.08,0.0806,2,3,R,147.258046,False
sortedness,0.08,0.0793,3,1,I,208.445757,False
sortedness,0.08,0.0793,3,2,I,200.40252,False
sortedness,0.08,0.0793,3,3,I,201.759624,False
sortedness,0.08,0.0793,3,1,Q,184.88447,False
sortedness,0.08,0.0793,3,2,Q,193.05425,False
sortedness,0.08,0.0793,3,3,Q,202.113184,False
sortedness,0.08,0.0793,3,1,M,134.718181,False
sortedness,0.08,0.0793,3,2,M,138.355521,False
sortedness,0.08,0.0793,3,3,M,143.86412,False
sortedness,0.08,0.0793,3,1,H,149.339966,False
sortedness,0.08,0.0793,3,2,H,134.964013,False
sortedness,0.08,0.0793,3,3,H,151.297942,False
sortedness,0.08,0.0793,3,1,R,146.083847,False
sortedness,0.08,0.0793,3,2,R,147.789642,False
sortedness,0.08,0.0793,3,3,R,145.153419,False
sortedness,0.08,0.0788,4,1,I,201.600739,False
sortedness,0.08,0.0788,4,2,I,202.111355,False
sortedness,0.08,0.0788,4,3,I,199.557389,False
sortedness,0.08,0.0788,4,1,Q,189.527611,False
sortedness,0.08,0.0788,4,2,Q,199.724822,False
sortedness,0.08,0.0788,4,3,Q,193.169546,False
sortedness,0.08,0.0788,4,1,M,143.320785,False
sortedness,0.08,0.0788,4,2,M,156.480023,False
sortedness,0.08,0.0788,4,3,M,141.589972,False
sortedness,0.08,0.0788,4,1,H,143.563699,False
sortedness,0.08,0.0788,4,2,H,140.96043,False
sortedness,0.08,0.0788,4,3,H,141.245669,False
sortedness,0.08,0.0788,4,1,R,150.105705,False
sortedness,0.08,0.0788,4,2,R,147.572067,False
sortedness,0.08,0.0788,4,3,R,150.541182,False
sortedness,0.08,0.0829,5,1,I,202.245506,False
sortedness,0.08,0.0829,5,2,I,203.726052,False
sortedness,0.08,0.0829,5,3,I,209.193748,False
sortedness,0.08,0.0829,5,1,Q,195.525626,False
sortedness,0.08,0.0829,5,2,Q,190.11111,False
sortedness,0.08,0.0829,5,3,Q,204.801054,False
sortedness,0.08,0.0829,5,1,M,146.872099,False
sortedness,0.08,0.0829,5,2,M,141.499338,False
sortedness,0.08,0.0829,5,3,M,144.913389,False
sortedness,0.08,0.0829,5,1,H,140.740088,False
sortedness,0.08,0.0829,5,2,H,136.974585,False
sortedness,0.08,0.0829,5,3,H,135.998813,False
sortedness,0.08,0.0829,5,1,R,147.871883,False
sortedness,0.08,0.0829,5,2,R,169.252898,False
sortedness,0.08,0.0829,5,3,R,152.289629,False
